URL,ID,Address,City,Postal_code,Total_price,Date,Charges,Area,Bedrooms,Type_of_property,Construction_year,Floor
https://www.finn.no/realestate/homes/ad.html?finnkode=288414857,288414857,Sildreveien 17C,Tønsberg,3123.0,3493592.0,2023-01-24,103592.0,58.0,2.0,Rekkehus,1976,1
https://www.finn.no/realestate/homes/ad.html?finnkode=288364432,288364432,Munkedamsveien 81C,Oslo,270.0,6228604.0,2023-01-24,151342.0,75.0,2.0,Leilighet,1950,3
https://www.finn.no/realestate/homes/ad.html?finnkode=288383012,288383012,Haakon Tveters Vei 7A,Oslo,682.0,5503161.0,2023-01-24,133842.0,89.0,3.0,Leilighet,1966,2
https://www.finn.no/realestate/homes/ad.html?finnkode=288664059,288664059,Møllergata 48,Oslo,177.0,6496198.0,2023-01-24,29198.0,73.0,2.0,Leilighet,2004,5
https://www.finn.no/realestate/homes/ad.html?finnkode=288647254,288647254,Skeisheia 49,Hagavik,5217.0,8204020.0,2023-01-24,214020.0,182.0,4.0,Enebolig,2018,2
https://www.finn.no/realestate/homes/ad.html?finnkode=286313711,286313711,Svarttrosttoppen 10,Sørumsand,1920.0,9232592.0,2023-01-24,242592.0,211.0,5.0,Enebolig,2003,2
https://www.finn.no/realestate/homes/ad.html?finnkode=288392715,288392715,Harbitzalléen 39,Oslo,275.0,8713492.0,2023-01-24,223492.0,79.0,3.0,Leilighet,2019,1
https://www.finn.no/realestate/homes/ad.html?finnkode=288661041,288661041,Havegaten 1F,Tønsberg,3115.0,5595592.0,2023-01-24,145592.0,96.0,2.0,Leilighet,2020,2
https://www.finn.no/realestate/homes/ad.html?finnkode=288659702,288659702,Thomas Heftyes Gate 39B,Oslo,267.0,11192252.0,2023-01-24,283342.0,101.0,3.0,Leilighet,1897,2
https://www.finn.no/realestate/homes/ad.html?finnkode=288659611,288659611,Teglverksgata 7A,Oslo,553.0,8488756.0,2023-01-24,8010.0,80.0,3.0,Leilighet,2007,7
https://www.finn.no/realestate/homes/ad.html?finnkode=274864756,274864756,Trondheimsvegen -  96,Jessheim,2050.0,3798808.0,2023-01-24,8808.0,66.0,1.0,Leilighet,2009,2
https://www.finn.no/realestate/homes/ad.html?finnkode=288656487,288656487,Bøkkerveien 18,Oslo,579.0,6108010.0,2023-01-24,8010.0,64.0,2.0,Leilighet,2017,5
https://www.finn.no/realestate/homes/ad.html?finnkode=288656585,288656585,Maridalsveien 17,Oslo,178.0,6980670.0,2023-01-24,180670.0,75.0,2.0,Leilighet,2012,1
https://www.finn.no/realestate/homes/ad.html?finnkode=288655957,288655957,Lørenveien 64B,Oslo,585.0,4510060.0,2023-01-24,10060.0,42.0,1.0,Leilighet,2018,2
https://www.finn.no/realestate/homes/ad.html?finnkode=288655251,288655251,Marcus Thranes Gate 13,Oslo,473.0,2548251.0,2023-01-24,4240.0,19.0,0.0,Leilighet,1937,2
https://www.finn.no/realestate/homes/ad.html?finnkode=288653165,288653165,Schweigaards Gate 90B,Oslo,656.0,4418229.0,2023-01-24,15738.0,54.0,1.0,Leilighet,1894,2
https://www.finn.no/realestate/homes/ad.html?finnkode=288653147,288653147,Haugatingsgaten 3,Tønsberg,3110.0,4288712.0,2023-01-24,113712.0,63.0,2.0,Leilighet,2021,3
https://www.finn.no/realestate/homes/ad.html?finnkode=288653075,288653075,Ekebergveien 5A,Oslo,192.0,4167300.0,2023-01-24,15779.0,44.0,1.0,Leilighet,2007,5
https://www.finn.no/realestate/homes/ad.html?finnkode=274243232,274243232,Svoldergata 8A,Oslo,271.0,6902777.0,2023-01-24,177140.0,73.0,2.0,Leilighet,1938,2
https://www.finn.no/realestate/homes/ad.html?finnkode=265976753,265976753,Olav Engelbrektssons Alle 57,Trondheim,7040.0,2424402.0,2023-01-24,11417.0,33.0,1.0,Leilighet,1955,3
https://www.finn.no/realestate/homes/ad.html?finnkode=288253949,288253949,Thereses Gate 16D,Oslo,452.0,5257542.0,2023-01-24,129542.0,54.0,1.0,Leilighet,1914,2
https://www.finn.no/realestate/homes/ad.html?finnkode=288650327,288650327,Beverveien 11,Oslo,596.0,4396925.0,2023-01-24,10060.0,84.0,2.0,Leilighet,1956,1
https://www.finn.no/realestate/homes/ad.html?finnkode=288648875,288648875,Bølerlia 51,Oslo,691.0,4440314.0,2023-01-24,15738.0,67.0,2.0,Leilighet,1959,3
https://www.finn.no/realestate/homes/ad.html?finnkode=275367448,275367448,Granheimtunet 25,Ski,1406.0,5330976.0,2023-01-24,138820.0,95.0,3.0,Leilighet,2008,1
https://www.finn.no/realestate/homes/ad.html?finnkode=288374389,288374389,Kirkegårdsgata 11A,Oslo,558.0,4599681.0,2023-01-24,113492.0,47.0,1.0,Leilighet,1898,2
https://www.finn.no/realestate/homes/ad.html?finnkode=288595488,288595488,Bernt Ankers Gate 4,Moss,1534.0,8898342.0,2023-01-24,218342.0,91.0,2.0,Leilighet,2023,5
https://www.finn.no/realestate/homes/ad.html?finnkode=281311537,281311537,Storasteinen 9C,Sandnes,4318.0,2814962.0,2023-01-24,69962.0,54.0,2.0,Leilighet,2011,2
https://www.finn.no/realestate/homes/ad.html?finnkode=288644171,288644171,Fossveien 17,Oslo,551.0,7068925.0,2023-01-24,182820.0,72.0,2.0,Leilighet,1988,5
https://www.finn.no/realestate/homes/ad.html?finnkode=281690418,281690418,Ensjøveien 6A,Oslo,655.0,5908010.0,2023-01-24,8010.0,67.0,2.0,Leilighet,2008,3
https://www.finn.no/realestate/homes/ad.html?finnkode=276872335,276872335,Kjelsåsveien 164E,Oslo,884.0,9498901.0,2023-01-24,8901.0,93.0,3.0,Leilighet,2019,2
https://www.finn.no/realestate/homes/ad.html?finnkode=288511730,288511730,Romeriksgata 73,Lillestrøm,2003.0,4605140.0,2023-01-24,17801.0,69.0,2.0,Tomannsbolig,1952,2
https://www.finn.no/realestate/homes/ad.html?finnkode=272420159,272420159,Fagerheimgata 2,Oslo,567.0,4636420.0,2023-01-24,10276.0,49.0,1.0,Leilighet,1933,2
https://www.finn.no/realestate/homes/ad.html?finnkode=288383351,288383351,Valhallaveien 68,Tårnåsen,1413.0,2314681.0,2023-01-24,1132.0,53.0,1.0,Leilighet,1976,4
https://www.finn.no/realestate/homes/ad.html?finnkode=287573116,287573116,Schæffers Gate 11B,Oslo,558.0,8275925.0,2023-01-24,1132.0,80.0,2.0,Leilighet,1896,4
https://www.finn.no/realestate/homes/ad.html?finnkode=285944865,285944865,Arnstein Arnebergs Vei 6,Lysaker,1366.0,4879392.0,2023-01-24,129392.0,40.0,1.0,Leilighet,2018,2
https://www.finn.no/realestate/homes/ad.html?finnkode=288254519,288254519,Libakkfaret 10A,Oslo,1184.0,4649997.0,2023-01-24,114712.0,65.0,2.0,Leilighet,1955,4
https://www.finn.no/realestate/homes/ad.html?finnkode=288256033,288256033,Vide,Video,,3980874.0,2023-01-24,62592.0,32.0,1.0,Leilighet,2023,4
https://www.finn.no/realestate/homes/ad.html?finnkode=285729229,285729229,Grefsenveien 21B,Oslo,482.0,4497662.0,2023-01-24,120662.0,57.0,2.0,Leilighet,1936,1
https://www.finn.no/realestate/homes/ad.html?finnkode=278371543,278371543,hammeren 43H,Fana,5244.0,8088592.0,2023-01-24,198592.0,156.0,4.0,Enebolig,2018,2
https://www.finn.no/realestate/homes/ad.html?finnkode=288375657,288375657,Maridalsveien 225C,Oslo,467.0,4268901.0,2023-01-24,8901.0,38.0,0.0,Leilighet,1940,5
https://www.finn.no/realestate/homes/ad.html?finnkode=273904635,273904635,Langbølgen 17,Oslo,1150.0,4408210.0,2023-01-24,2632.0,65.0,2.0,Leilighet,1957,3
https://www.finn.no/realestate/homes/ad.html?finnkode=288625000,288625000,Brageveien 2C,Oslo,452.0,6239933.0,2023-01-24,162590.0,64.0,2.0,Leilighet,1935,5
https://www.finn.no/realestate/homes/ad.html?finnkode=288623225,288623225,Folkvangveien 22 E,Oslo,1086.0,4724129.0,2023-01-24,17129.0,71.0,2.0,Leilighet,1989,2
https://www.finn.no/realestate/homes/ad.html?finnkode=288621443,288621443,Bjørnevollen 47 H,Hagavik,5217.0,3406145.0,2023-01-24,92892.0,79.0,2.0,Leilighet,2013,1
https://www.finn.no/realestate/homes/ad.html?finnkode=288202804,288202804,Bakkenveien 6,Svelvik,3060.0,6160592.0,2023-01-24,170592.0,171.0,5.0,Enebolig,2004,2
https://www.finn.no/realestate/homes/ad.html?finnkode=288617611,288617611,Floodmyrvegen 6,Porsgrunn,3946.0,1958730.0,2023-01-24,8860.0,66.0,2.0,Leilighet,1959,2
https://www.finn.no/realestate/homes/ad.html?finnkode=276067610,276067610,Grensegata 38,Lillestrøm,2003.0,4692933.0,2023-01-24,16576.0,79.0,2.0,Leilighet,1953,2
https://www.finn.no/realestate/homes/ad.html?finnkode=282192571,282192571,Hesteskoen 9,Oslo,493.0,5926589.0,2023-01-24,145670.0,78.0,2.0,Leilighet,1960,2
https://www.finn.no/realestate/homes/ad.html?finnkode=278189820,278189820,Gosenstubben 63E,Hafrsfjord,4041.0,6047892.0,2023-01-24,157892.0,90.0,3.0,Leilighet,2009,3
https://www.finn.no/realestate/homes/ad.html?finnkode=288611251,288611251,Magnus' Gate 2B,Oslo,650.0,4669044.0,2023-01-24,8009.0,55.0,2.0,Leilighet,1890,4
https://www.finn.no/realestate/homes/ad.html?finnkode=279429292,279429292,Johan Thorsens Gate 23,Stavanger,4010.0,9998698.0,2023-01-24,10032.0,98.0,2.0,Leilighet,2021,3
https://www.finn.no/realestate/homes/ad.html?finnkode=288609586,288609586,Ytre Eiganesveien 13,Stavanger,4022.0,7197093.0,2023-01-24,185912.0,117.0,2.0,Leilighet,2007,5
https://www.finn.no/realestate/homes/ad.html?finnkode=288372909,288372909,Dr. Dedichens Vei 76,Oslo,675.0,3465776.0,2023-01-24,8776.0,59.0,1.0,Leilighet,1972,2
https://www.finn.no/realestate/homes/ad.html?finnkode=288609054,288609054,Lutvannsveien 34,Oslo,676.0,3958970.0,2023-01-24,106970.0,84.0,3.0,Leilighet,1974,4
https://www.finn.no/realestate/homes/ad.html?finnkode=288541583,288541583,Midelfarts Veg 50,Trondheim,7022.0,2673939.0,2023-01-24,73939.0,38.0,1.0,Leilighet,2015,2
https://www.finn.no/realestate/homes/ad.html?finnkode=269905057,269905057,Konows Gate 22A,Oslo,196.0,6625589.0,2023-01-24,175589.0,75.0,2.0,Leilighet,2006,1
https://www.finn.no/realestate/homes/ad.html?finnkode=288604726,288604726,Heggveien 16,Ås,1430.0,4384643.0,2023-01-24,118570.0,70.0,2.0,Leilighet,2016,1
https://www.finn.no/realestate/homes/ad.html?finnkode=286383311,286383311,360° Visnin,°Visning,360.0,5640920.0,2023-01-24,150920.0,226.0,4.0,Enebolig,1989,3
https://www.finn.no/realestate/homes/ad.html?finnkode=281412028,281412028,Jacob Neumanns Vei 48,Asker,1384.0,17323842.0,2023-01-24,423842.0,296.0,5.0,Enebolig,2012,2
https://www.finn.no/realestate/homes/ad.html?finnkode=277263566,277263566,Kløfterhagen 23A,Oslo,1067.0,5887225.0,2023-01-24,19204.0,95.0,3.0,Leilighet,1977,4
https://www.finn.no/realestate/homes/ad.html?finnkode=288600330,288600330,Bjerregaards Gate 68 A,Oslo,174.0,5785341.0,2023-01-24,24225.0,60.0,1.0,Leilighet,1899,5
https://www.finn.no/realestate/homes/ad.html?finnkode=283985681,283985681,Selvbyggerveien 135,Oslo,591.0,5612749.0,2023-01-24,8808.0,66.0,2.0,Leilighet,1953,2
https://www.finn.no/realestate/homes/ad.html?finnkode=288598758,288598758,Tvetenveien 233,Oslo,675.0,3436829.0,2023-01-24,17829.0,59.0,1.0,Leilighet,1973,7
https://www.finn.no/realestate/homes/ad.html?finnkode=288532767,288532767,Svingen 13A,Oslo,196.0,3596040.0,2023-01-24,87700.0,29.0,0.0,Leilighet,2018,2
https://www.finn.no/realestate/homes/ad.html?finnkode=288424838,288424838,Kongeveien 18,Sofiemyr,1412.0,2850933.0,2023-01-24,8933.0,38.0,1.0,Leilighet,1963,1
https://www.finn.no/realestate/homes/ad.html?finnkode=288171427,288171427,Sogsti Terrasse 1,Drøbak,1446.0,7432670.0,2023-01-24,182670.0,101.0,2.0,Leilighet,1995,4
https://www.finn.no/realestate/homes/ad.html?finnkode=279987455,279987455,Bjørnenga 44,Fornebu,1364.0,8620670.0,2023-01-24,220670.0,70.0,2.0,Leilighet,2018,1
https://www.finn.no/realestate/homes/ad.html?finnkode=283006827,283006827,Midtskogen 4,Ski,1423.0,6673170.0,2023-01-24,173170.0,104.0,3.0,Leilighet,2015,2
https://www.finn.no/realestate/homes/ad.html?finnkode=288254270,288254270,Schwensens Gate 14A,Oslo,170.0,8114917.0,2023-01-24,199212.0,79.0,1.0,Leilighet,1890,4
https://www.finn.no/realestate/homes/ad.html?finnkode=288032034,288032034,Hauchs Gate 4A,Oslo,175.0,3781279.0,2023-01-24,9160.0,29.0,0.0,Leilighet,1897,4
https://www.finn.no/realestate/homes/ad.html?finnkode=288591639,288591639,Sjampinjongstien 7,Oslo,598.0,4318129.0,2023-01-24,17129.0,44.0,1.0,Leilighet,2021,3
https://www.finn.no/realestate/homes/ad.html?finnkode=285791209,285791209,Stavangergata 29,Oslo,467.0,7171123.0,2023-01-24,8009.0,75.0,2.0,Leilighet,1926,3
https://www.finn.no/realestate/homes/ad.html?finnkode=288590712,288590712,Rosenborggata 13 B,Oslo,356.0,7142892.0,2023-01-24,181892.0,71.0,2.0,Leilighet,1940,4
https://www.finn.no/realestate/homes/ad.html?finnkode=278171823,278171823,Hauchs Gate 7,Oslo,175.0,6876519.0,2023-01-24,176519.0,67.0,2.0,Leilighet,2003,3
https://www.finn.no/realestate/homes/ad.html?finnkode=286778225,286778225,Niels Juels Gate 4 A,Oslo,272.0,12478031.0,2023-01-24,314712.0,124.0,2.0,Leilighet,1904,2
https://www.finn.no/realestate/homes/ad.html?finnkode=288589959,288589959,Radarveien 7,Oslo,1152.0,4537684.0,2023-01-24,10388.0,65.0,2.0,Leilighet,1963,3
https://www.finn.no/realestate/homes/ad.html?finnkode=288589871,288589871,Storden 3,Stavanger,4029.0,2398314.0,2023-01-24,10607.0,55.0,1.0,Leilighet,1972,1
https://www.finn.no/realestate/homes/ad.html?finnkode=288367029,288367029,Lofsrudhøgda 225,Oslo,1281.0,4525477.0,2023-01-24,111694.0,91.0,3.0,Leilighet,1986,2
https://www.finn.no/realestate/homes/ad.html?finnkode=288296396,288296396,Erich Mogensøns Vei 16,Oslo,594.0,3692309.0,2023-01-24,8632.0,75.0,2.0,Leilighet,1964,13
https://www.finn.no/realestate/homes/ad.html?finnkode=288392404,288392404,Vide,Video,,19020926.0,2023-01-24,465240.0,147.0,3.0,Leilighet,1901,2
https://www.finn.no/realestate/homes/ad.html?finnkode=288583045,288583045,Hammergata 9E,Oslo,465.0,5044125.0,2023-01-24,21125.0,57.0,1.0,Leilighet,1937,3
https://www.finn.no/realestate/homes/ad.html?finnkode=288582778,288582778,Olaf Bulls Vei 46,Oslo,765.0,6689070.0,2023-01-24,167070.0,107.0,3.0,Leilighet,1982,2
https://www.finn.no/realestate/homes/ad.html?finnkode=288582777,288582777,Olaf Bulls Vei 46,Oslo,765.0,6694070.0,2023-01-24,172070.0,107.0,3.0,Leilighet,1982,2
https://www.finn.no/realestate/homes/ad.html?finnkode=288370694,288370694,Bøkkerveien 26,Oslo,579.0,4462659.0,2023-01-24,10032.0,46.0,1.0,Leilighet,2018,6
https://www.finn.no/realestate/homes/ad.html?finnkode=288579191,288579191,Badebakken 16,Oslo,467.0,6648570.0,2023-01-24,172570.0,59.0,2.0,Leilighet,2000,3
https://www.finn.no/realestate/homes/ad.html?finnkode=280797089,280797089,360° Visnin,°Visning,360.0,9186419.0,2023-01-24,234440.0,95.0,2.0,Leilighet,2003,2
https://www.finn.no/realestate/homes/ad.html?finnkode=288578369,288578369,Fritzners Gate 18 A,Oslo,264.0,39473170.0,2023-01-24,973170.0,152.0,2.0,Leilighet,1931,4
https://www.finn.no/realestate/homes/ad.html?finnkode=278990116,278990116,Nordraaks Gate 6,Oslo,266.0,25635642.0,2023-01-24,635642.0,181.0,3.0,Leilighet,1983,1
https://www.finn.no/realestate/homes/ad.html?finnkode=288377840,288377840,Karisveien 200,Skjetten,2013.0,4587376.0,2023-01-24,8808.0,97.0,2.0,Rekkehus,1973,2
https://www.finn.no/realestate/homes/ad.html?finnkode=288328222,288328222,Vide,Video,,4921370.0,2023-01-24,121370.0,30.0,1.0,Leilighet,2007,3
https://www.finn.no/realestate/homes/ad.html?finnkode=288369403,288369403,Gildevangen 16A,Oslo,585.0,5116092.0,2023-01-24,126092.0,50.0,1.0,Leilighet,2018,6
https://www.finn.no/realestate/homes/ad.html?finnkode=288429096,288429096,Gamle Oslovei 30B,Trondheim,7020.0,2870945.0,2023-01-24,8776.0,44.0,1.0,Leilighet,1960,4
https://www.finn.no/realestate/homes/ad.html?finnkode=288525272,288525272,Paulus' Plass 1A,Oslo,554.0,7621223.0,2023-01-24,187020.0,82.0,2.0,Leilighet,1897,5
https://www.finn.no/realestate/homes/ad.html?finnkode=288367724,288367724,Hasliveien 10,Skjeberg,1746.0,3783420.0,2023-01-24,93420.0,147.0,2.0,Enebolig,1946,1
https://www.finn.no/realestate/homes/ad.html?finnkode=288369714,288369714,Eva Nansens Vei 19,Fornebu,1364.0,4818670.0,2023-01-24,118670.0,50.0,1.0,Leilighet,2013,1
https://www.finn.no/realestate/homes/ad.html?finnkode=288434019,288434019,Traktorveien 3,Oslo,678.0,7869401.0,2023-01-24,9401.0,90.0,3.0,Leilighet,1976,3
https://www.finn.no/realestate/homes/ad.html?finnkode=288551724,288551724,Smedstusvingen 9,Oslo,1178.0,9994920.0,2023-01-24,244920.0,100.0,3.0,Leilighet,1927,2
https://www.finn.no/realestate/homes/ad.html?finnkode=288176337,288176337,Hans Nordahls Gate 90,Oslo,485.0,7073670.0,2023-01-24,173670.0,73.0,2.0,Leilighet,2014,2
https://www.finn.no/realestate/homes/ad.html?finnkode=288572810,288572810,Vestfoldgata 2A,Oslo,656.0,6264340.0,2023-01-24,8932.0,70.0,2.0,Leilighet,1905,3
https://www.finn.no/realestate/homes/ad.html?finnkode=286729599,286729599,Hamnneset 143,Harstad,9404.0,3981960.0,2023-01-24,5960.0,55.0,2.0,Leilighet,2008,7
https://www.finn.no/realestate/homes/ad.html?finnkode=288258989,288258989,Maria Dehlis Vei 27B,Oslo,1084.0,2705901.0,2023-01-24,8901.0,36.0,0.0,Leilighet,1975,1
https://www.finn.no/realestate/homes/ad.html?finnkode=288064616,288064616,Vide,Video,,16913842.0,2023-01-24,413842.0,152.0,4.0,Tomannsbolig,1931,3
https://www.finn.no/realestate/homes/ad.html?finnkode=288562654,288562654,Jacob Aalls Gate 51B,Oslo,364.0,7660032.0,2023-01-24,10032.0,60.0,2.0,Leilighet,1904,5
https://www.finn.no/realestate/homes/ad.html?finnkode=285109818,285109818,Sigurd Hoels Vei 63,Oslo,655.0,9432867.0,2023-01-24,232867.0,97.0,3.0,Leilighet,2016,2
https://www.finn.no/realestate/homes/ad.html?finnkode=288560624,288560624,Grooseveien 64,Grimstad,4879.0,1651911.0,2023-01-24,50690.0,31.0,1.0,Leilighet,1974,4
https://www.finn.no/realestate/homes/ad.html?finnkode=288557056,288557056,360° Visnin,°Visning,360.0,4217129.0,2023-01-24,17129.0,44.0,1.0,Leilighet,2018,6
https://www.finn.no/realestate/homes/ad.html?finnkode=288175225,288175225,Postvegen 14,Nordfjordeid,6770.0,3278670.0,2023-01-24,78670.0,99.0,3.0,Tomannsbolig,1998,2
https://www.finn.no/realestate/homes/ad.html?finnkode=251817202,251817202,Julianus Holms Veg 14,Trondheim,7041.0,3996892.0,2023-01-24,106892.0,53.0,2.0,Leilighet,2016,1
https://www.finn.no/realestate/homes/ad.html?finnkode=281443861,281443861,360° Visnin,°Visning,360.0,3253360.0,2023-01-24,9360.0,84.0,3.0,Leilighet,1973,4
https://www.finn.no/realestate/homes/ad.html?finnkode=288543574,288543574,Birkeveien 1,Bergen,5093.0,4346590.0,2023-01-24,10388.0,92.0,2.0,Leilighet,1949,3
https://www.finn.no/realestate/homes/ad.html?finnkode=288541406,288541406,Skigata 4,Lørenskog,1473.0,6364020.0,2023-01-24,164020.0,93.0,2.0,Leilighet,2020,4
https://www.finn.no/realestate/homes/ad.html?finnkode=288391874,288391874,Lørenveien 65,Oslo,585.0,3742592.0,2023-01-24,92592.0,29.0,0.0,Leilighet,2020,1
https://www.finn.no/realestate/homes/ad.html?finnkode=288223358,288223358,Vide,Video,,1436170.0,2023-01-24,36170.0,64.0,2.0,Leilighet,2008,3
https://www.finn.no/realestate/homes/ad.html?finnkode=288537725,288537725,Martin Linges Vei 13,Oslo,692.0,3986829.0,2023-01-24,17829.0,69.0,3.0,Leilighet,1963,3
https://www.finn.no/realestate/homes/ad.html?finnkode=288537067,288537067,Ringkollgrenda 4E,Sandefjord,3227.0,1408272.0,2023-01-24,8932.0,57.0,1.0,Leilighet,1978,5
https://www.finn.no/realestate/homes/ad.html?finnkode=260870253,260870253,Skogveien 60B,Stabekk,1368.0,17753342.0,2023-01-24,453342.0,253.0,4.0,Enebolig,1978,2
https://www.finn.no/realestate/homes/ad.html?finnkode=288533746,288533746,Trudvangveien 10,Oslo,363.0,8357212.0,2023-01-24,214212.0,91.0,2.0,Leilighet,1925,1
https://www.finn.no/realestate/homes/ad.html?finnkode=288488405,288488405,Magnus Den Godes Gate 12,Trondheim,7030.0,7440092.0,2023-01-24,190092.0,116.0,3.0,Leilighet,1937,1
https://www.finn.no/realestate/homes/ad.html?finnkode=288519783,288519783,Låveveien 52C,Oslo,682.0,5717238.0,2023-01-24,138842.0,89.0,2.0,Leilighet,1970,4
https://www.finn.no/realestate/homes/ad.html?finnkode=288476075,288476075,Ekebergveien 5A,Oslo,192.0,3353776.0,2023-01-24,8776.0,31.0,1.0,Leilighet,2007,4
https://www.finn.no/realestate/homes/ad.html?finnkode=287906722,287906722,Røahagan 1C,Oslo,754.0,3419688.0,2023-01-24,94362.0,51.0,1.0,Leilighet,1981,5
https://www.finn.no/realestate/homes/ad.html?finnkode=283534242,283534242,Vide,Video,,9943842.0,2023-01-24,243842.0,134.0,3.0,Tomannsbolig,1910,2
https://www.finn.no/realestate/homes/ad.html?finnkode=288154613,288154613,Vidars Gate 9 B,Oslo,452.0,10959465.0,2023-01-24,9465.0,89.0,2.0,Leilighet,1929,5
https://www.finn.no/realestate/homes/ad.html?finnkode=282942888,282942888,Lien 78,Bergen,5057.0,3099980.0,2023-01-24,8010.0,74.0,2.0,Leilighet,1949,2
https://www.finn.no/realestate/homes/ad.html?finnkode=281430482,281430482,Asbjørnsens Gate 8,Trondheim,7052.0,5741342.0,2023-01-24,141342.0,92.0,2.0,Leilighet,1933,2
https://www.finn.no/realestate/homes/ad.html?finnkode=288252230,288252230,Bøkkerveien 18,Oslo,579.0,6297215.0,2023-01-24,1132.0,64.0,2.0,Leilighet,2017,6
https://www.finn.no/realestate/homes/ad.html?finnkode=288522493,288522493,Manglerudveien 120,Oslo,678.0,7185670.0,2023-01-24,185670.0,90.0,3.0,Leilighet,1986,1
https://www.finn.no/realestate/homes/ad.html?finnkode=288521906,288521906,Sportsveien 23B,Larvik,3269.0,4308010.0,2023-01-24,8010.0,69.0,2.0,Leilighet,2021,2
https://www.finn.no/realestate/homes/ad.html?finnkode=288363608,288363608,Kjelsåsveien 56B,Oslo,488.0,9134720.0,2023-01-24,233742.0,112.0,1.0,Leilighet,1987,1
https://www.finn.no/realestate/homes/ad.html?finnkode=288519107,288519107,Ryenbergveien 73A,Oslo,677.0,6560420.0,2023-01-24,170420.0,73.0,1.0,Leilighet,2000,3
https://www.finn.no/realestate/homes/ad.html?finnkode=288518953,288518953,Snøklokkeveien 16,Finstadjordet,1475.0,4089387.0,2023-01-24,17829.0,84.0,3.0,Leilighet,1974,1
https://www.finn.no/realestate/homes/ad.html?finnkode=288375154,288375154,Othilie Tonnings Vei 20B,Oslo,486.0,4958801.0,2023-01-24,17801.0,70.0,2.0,Leilighet,1959,2
https://www.finn.no/realestate/homes/ad.html?finnkode=273528931,273528931,Harbitzalléen 18B,Oslo,275.0,9476070.0,2023-01-24,239919.0,99.0,3.0,Leilighet,1979,3
https://www.finn.no/realestate/homes/ad.html?finnkode=284646903,284646903,Bøkkerveien 30,Oslo,579.0,4716342.0,2023-01-24,116342.0,44.0,1.0,Leilighet,2016,5
https://www.finn.no/realestate/homes/ad.html?finnkode=288171027,288171027,Skullerudveien 59,Oslo,1188.0,3014650.0,2023-01-24,74812.0,45.0,1.0,Leilighet,1990,3
https://www.finn.no/realestate/homes/ad.html?finnkode=288403004,288403004,Borgveien 44A,YtreEnebakk,1914.0,4306342.0,2023-01-24,106342.0,127.0,3.0,Tomannsbolig,1973,2
https://www.finn.no/realestate/homes/ad.html?finnkode=288375146,288375146,Glimmerveien 26,Oslo,1155.0,3770151.0,2023-01-24,8729.0,53.0,1.0,Leilighet,1958,1
https://www.finn.no/realestate/homes/ad.html?finnkode=288420423,288420423,Brandts Gate 2D,Oslo,171.0,5276225.0,2023-01-24,22225.0,55.0,1.0,Leilighet,1936,5
https://www.finn.no/realestate/homes/ad.html?finnkode=282803564,282803564,Lunde Terrasse 29F,Porsgrunn,3941.0,2779865.0,2023-01-24,1132.0,101.0,3.0,Rekkehus,1964,2
https://www.finn.no/realestate/homes/ad.html?finnkode=288061637,288061637,Hamangskogen 25,Sandvika,1338.0,3835159.0,2023-01-24,94842.0,53.0,1.0,Leilighet,1986,2
https://www.finn.no/realestate/homes/ad.html?finnkode=288504631,288504631,Damsgårdsveien 105,Bergen,5058.0,4108161.0,2023-01-24,118161.0,62.0,2.0,Leilighet,2015,8
https://www.finn.no/realestate/homes/ad.html?finnkode=288305929,288305929,Storskjervavegen 3,Ålesund,6019.0,4511369.0,2023-01-24,111369.0,147.0,3.0,Enebolig,1960,2
https://www.finn.no/realestate/homes/ad.html?finnkode=288072132,288072132,Odelsvegen 10,Jessheim,2063.0,2460392.0,2023-01-24,70392.0,30.0,0.0,Leilighet,2018,2
https://www.finn.no/realestate/homes/ad.html?finnkode=288051996,288051996,C Andersens Gate 11,Horten,3181.0,3060612.0,2023-01-24,85612.0,67.0,1.0,Leilighet,1911,3
https://www.finn.no/realestate/homes/ad.html?finnkode=288359815,288359815,St Olavs Gate 1A,Tønsberg,3126.0,2448935.0,2023-01-24,70692.0,43.0,1.0,Leilighet,1920,1
https://www.finn.no/realestate/homes/ad.html?finnkode=269556577,269556577,Stovnerveien 73,Oslo,982.0,12045092.0,2023-01-24,295092.0,205.0,6.0,Enebolig,1901,3
https://www.finn.no/realestate/homes/ad.html?finnkode=276506440,276506440,Askeveien 2 G,Oslo,276.0,13231520.0,2023-01-24,331520.0,130.0,3.0,Leilighet,1982,4
https://www.finn.no/realestate/homes/ad.html?finnkode=288393374,288393374,Welhavens Gate 10,Oslo,350.0,7485436.0,2023-01-24,9436.0,80.0,2.0,Leilighet,1992,4
https://www.finn.no/realestate/homes/ad.html?finnkode=288485937,288485937,Vikaveien 141,Kolbjørnsvik,4816.0,1065797.0,2023-01-24,960.0,56.0,1.0,Leilighet,1991,1
https://www.finn.no/realestate/homes/ad.html?finnkode=288497402,288497402,Snipeveien 3A,Sandnes,4318.0,3112622.0,2023-01-24,15779.0,64.0,2.0,Leilighet,1975,2
https://www.finn.no/realestate/homes/ad.html?finnkode=288496563,288496563,Økern Torgvei 9E,Oslo,580.0,4816829.0,2023-01-24,17829.0,68.0,2.0,Leilighet,2009,4
https://www.finn.no/realestate/homes/ad.html?finnkode=288492708,288492708,Skovveien 18B,Oslo,257.0,7379856.0,2023-01-24,176124.0,67.0,2.0,Leilighet,1894,3
